rider_id,age,ratings,restaurant_lat,restaurant_long,delivery_lat,delivery_long,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,festival,city_type,time,city_name,distance_km,day,month,day_of_week,is_weekend,pickup_time,order_time_hour,time_of_day
BANGRES18DEL01 ,25.0,4.8,12.913041,77.683237,12.953041,77.723237,stormy,high,1,buffet,motorcycle,1.0,no,metropolitian,27.0,BANG,6.21,17,3,Thursday,0,5.0,14.0,afternoon
INDORES14DEL03 ,20.0,4.6,22.761593,75.886362,22.821593,75.946362,sunny,medium,2,drinks,motorcycle,1.0,,metropolitian,10.0,INDO,9.07,3,5,Tuesday,0,10.0,17.0,afternoon
JAPRES19DEL01 ,,,26.913726,75.75282,26.923726,75.762821,windy,low,3,meal,motorcycle,1.0,no,metropolitian,24.0,JAP,1.49,19,3,Saturday,1,,,
VADRES13DEL03 ,37.0,3.7,22.310237,73.158921,22.400237,73.248921,cloudy,low,2,meal,motorcycle,1.0,no,urban,33.0,VAD,13.63,4,6,Saturday,1,5.0,23.0,night
MYSRES010DEL01 ,31.0,4.9,12.321214,76.621094,12.361214,76.661094,windy,medium,3,meal,motorcycle,1.0,no,metropolitian,27.0,MYS,6.22,13,3,Sunday,1,5.0,16.0,afternoon
MUMRES03DEL02 ,23.0,4.3,19.22384,72.841347,19.30384,72.921347,fog,jam,2,meal,scooter,1.0,no,metropolitian,43.0,MUM,12.23,4,4,Monday,0,5.0,21.0,evening
MUMRES11DEL02 ,38.0,4.3,18.994237,72.825553,19.044237,72.875553,windy,medium,3,drinks,motorcycle,0.0,no,metropolitian,35.0,MUM,7.65,3,11,Thursday,0,5.0,18.0,evening
COIMBRES010DEL03 ,20.0,5.0,11.003008,76.97544,11.033008,77.00544,fog,medium,3,drinks,motorcycle,1.0,no,metropolitian,24.0,COIMB,4.67,3,11,Thursday,0,5.0,18.0,evening
RANCHIRES19DEL02 ,27.0,4.6,23.333017,85.3172,23.463017,85.4472,stormy,jam,1,meal,scooter,1.0,no,urban,26.0,RANCHI,19.62,4,4,Monday,0,15.0,21.0,evening
PUNERES010DEL02 ,30.0,4.2,18.539299,73.897902,18.559299,73.917902,sandstorms,low,3,drinks,motorcycle,0.0,no,urban,26.0,PUNE,3.06,3,7,Sunday,1,5.0,10.0,morning
MYSRES19DEL03 ,29.0,4.6,12.334022,76.618203,12.394022,76.678203,cloudy,low,1,snack,electric_scooter,1.0,no,,10.0,MYS,9.33,17,3,Thursday,0,10.0,22.0,night
INDORES17DEL02 ,31.0,5.0,22.761226,75.887522,22.811226,75.937522,sunny,jam,1,snack,electric_scooter,0.0,no,urban,15.0,INDO,7.56,26,3,Saturday,1,10.0,20.0,evening
AURGRES20DEL02 ,32.0,4.5,,,,,windy,jam,1,buffet,scooter,1.0,no,metropolitian,32.0,AURG,,14,2,Monday,0,15.0,21.0,evening
MUMRES09DEL02 ,33.0,4.9,18.994049,72.825203,19.014049,72.845203,sunny,low,1,snack,scooter,0.0,no,metropolitian,12.0,MUM,3.06,4,1,Tuesday,0,5.0,8.0,morning
MUMRES18DEL02 ,31.0,4.4,19.1093,72.825451,19.1593,72.875451,sandstorms,low,3,snack,motorcycle,1.0,no,metropolitian,24.0,MUM,7.65,26,3,Saturday,1,10.0,22.0,night
COIMBRES19DEL02 ,28.0,4.8,11.022298,76.998349,11.042298,77.018349,cloudy,low,1,meal,motorcycle,0.0,no,metropolitian,12.0,COIMB,3.12,21,3,Monday,0,5.0,10.0,morning
VADRES16DEL03 ,21.0,4.7,,,,,sandstorms,jam,1,drinks,scooter,1.0,no,urban,26.0,VAD,,4,2,Friday,0,5.0,20.0,evening
VADRES13DEL01 ,35.0,4.5,22.310237,73.158921,22.320237,73.168921,fog,low,3,meal,motorcycle,0.0,no,metropolitian,23.0,VAD,1.51,4,1,Tuesday,0,15.0,10.0,morning
HYDRES04DEL02 ,31.0,4.8,17.411028,78.329645,17.541028,78.459645,stormy,medium,3,snack,motorcycle,2.0,no,metropolitian,36.0,HYD,19.98,25,3,Friday,0,15.0,18.0,evening
PUNERES11DEL01 ,33.0,4.7,18.533811,73.899315,18.603811,73.969315,stormy,jam,2,drinks,scooter,1.0,no,,27.0,PUNE,10.73,14,3,Monday,0,5.0,21.0,evening
MUMRES17DEL01 ,21.0,4.7,19.121999,72.908493,19.231999,73.018493,sandstorms,low,3,drinks,motorcycle,1.0,no,metropolitian,15.0,MUM,16.82,3,8,Wednesday,0,5.0,22.0,night
PUNERES16DEL01 ,25.0,4.6,18.536718,73.830327,18.606718,73.900327,windy,low,1,meal,scooter,1.0,no,metropolitian,17.0,PUNE,10.72,16,3,Wednesday,0,15.0,23.0,night
KNPRES08DEL01 ,22.0,4.8,,,,,fog,low,1,snack,electric_scooter,0.0,no,metropolitian,26.0,KNP,,18,2,Friday,0,5.0,23.0,night
MUMRES01DEL03 ,28.0,4.5,19.12663,72.829976,19.15663,72.859976,fog,low,2,drinks,scooter,1.0,no,metropolitian,19.0,MUM,4.59,3,9,Saturday,1,15.0,23.0,night
GOARES19DEL02 ,35.0,4.0,,,,,windy,jam,3,meal,motorcycle,1.0,no,metropolitian,51.0,GOA,,2,12,Friday,0,15.0,22.0,night
MYSRES14DEL01 ,30.0,4.7,,,,,windy,high,3,meal,motorcycle,1.0,no,metropolitian,34.0,MYS,,19,3,Saturday,1,5.0,11.0,morning
MUMRES14DEL03 ,32.0,4.6,19.1813,72.836191,19.2113,72.866191,fog,low,2,buffet,motorcycle,1.0,no,urban,17.0,MUM,4.59,17,3,Thursday,0,10.0,23.0,night
MYSRES19DEL01 ,38.0,4.9,12.334022,76.618203,12.344022,76.628203,fog,low,2,meal,scooter,1.0,no,metropolitian,17.0,MYS,1.55,4,5,Wednesday,0,5.0,9.0,morning
MYSRES18DEL03 ,20.0,4.9,12.337928,76.617889,12.397928,76.677889,sunny,jam,2,drinks,motorcycle,1.0,no,metropolitian,13.0,MYS,9.33,3,5,Tuesday,0,15.0,19.0,evening
KOLRES17DEL01 ,23.0,5.0,22.569358,88.433452,22.579358,88.443452,sandstorms,low,1,buffet,electric_scooter,1.0,no,metropolitian,16.0,KOL,1.51,2,11,Wednesday,0,15.0,9.0,morning
COIMBRES16DEL01 ,27.0,4.6,11.010375,76.95295,11.120375,77.06295,fog,low,2,snack,scooter,1.0,no,metropolitian,26.0,COIMB,17.14,3,6,Friday,0,15.0,23.0,night
SURRES16DEL01 ,38.0,4.5,21.160437,72.774209,21.270437,72.884209,sandstorms,jam,2,buffet,motorcycle,1.0,no,metropolitian,43.0,SUR,16.72,4,6,Saturday,1,5.0,21.0,evening
INDORES08DEL01 ,33.0,5.0,22.725748,75.898497,22.835748,76.008497,windy,medium,1,buffet,scooter,1.0,no,metropolitian,26.0,INDO,16.64,14,3,Monday,0,10.0,18.0,evening
MYSRES16DEL02 ,21.0,4.7,12.316967,76.603067,12.396967,76.683067,stormy,jam,1,drinks,electric_scooter,1.0,no,metropolitian,27.0,MYS,12.44,3,4,Sunday,1,10.0,21.0,evening
BANGRES05DEL03 ,21.0,2.6,12.970324,77.645748,13.060324,77.735748,sunny,low,2,drinks,motorcycle,1.0,no,metropolitian,38.0,BANG,13.97,4,2,Friday,0,5.0,23.0,night
INDORES010DEL01 ,23.0,4.3,22.75004,75.902847,22.82004,75.972847,cloudy,medium,2,snack,scooter,0.0,no,metropolitian,35.0,INDO,10.59,23,3,Wednesday,0,5.0,18.0,evening
LUDHRES17DEL03 ,27.0,4.0,30.893384,75.821202,31.033384,75.961202,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,33.0,LUDH,20.51,2,12,Friday,0,10.0,21.0,evening
MUMRES19DEL01 ,38.0,4.3,19.131141,72.813074,19.17114,72.853074,windy,medium,3,snack,motorcycle,1.0,no,metropolitian,36.0,MUM,6.12,3,5,Tuesday,0,10.0,16.0,afternoon
SURRES01DEL03 ,20.0,4.9,21.186438,72.794115,21.216438,72.824115,fog,medium,3,meal,motorcycle,1.0,no,metropolitian,23.0,SUR,4.56,17,3,Thursday,0,15.0,17.0,afternoon
ALHRES09DEL01 ,32.0,4.6,,,,,cloudy,high,1,meal,scooter,1.0,no,metropolitian,25.0,ALH,,17,2,Thursday,0,10.0,14.0,afternoon
MUMRES08DEL01 ,20.0,3.5,19.065838,72.832658,19.175838,72.942658,sunny,low,1,drinks,scooter,1.0,no,metropolitian,40.0,MUM,16.83,20,3,Sunday,1,10.0,22.0,night
GOARES19DEL01 ,21.0,4.6,,,,,fog,jam,3,meal,motorcycle,0.0,yes,urban,49.0,GOA,,16,2,Wednesday,0,15.0,21.0,evening
SURRES17DEL01 ,32.0,4.8,21.149569,72.772697,21.189569,72.812697,stormy,medium,3,meal,motorcycle,1.0,no,metropolitian,28.0,SUR,6.08,30,3,Wednesday,0,5.0,15.0,afternoon
PUNERES14DEL03 ,34.0,4.1,18.516216,73.842527,18.606216,73.932527,stormy,medium,1,drinks,motorcycle,2.0,no,urban,34.0,PUNE,13.79,14,3,Monday,0,10.0,18.0,evening
DEHRES15DEL01 ,26.0,4.9,,,,,stormy,high,1,meal,scooter,0.0,no,metropolitian,16.0,DEH,,15,2,Tuesday,0,15.0,11.0,morning
MYSRES16DEL03 ,34.0,4.7,12.316967,76.603067,12.346967,76.633067,stormy,medium,1,buffet,electric_scooter,0.0,no,metropolitian,27.0,MYS,4.66,28,3,Monday,0,10.0,18.0,evening
JAPRES19DEL02 ,36.0,5.0,26.913726,75.75282,27.043726,75.88282,stormy,jam,3,drinks,motorcycle,2.0,yes,urban,47.0,JAP,19.36,3,12,Saturday,1,15.0,20.0,evening
PUNERES20DEL02 ,20.0,5.0,18.592718,73.773572,18.612718,73.793572,stormy,low,2,snack,motorcycle,0.0,no,urban,10.0,PUNE,3.06,3,7,Sunday,1,5.0,9.0,morning
LUDHRES19DEL01 ,36.0,5.0,30.902872,75.826808,31.012872,75.936808,windy,medium,2,meal,motorcycle,0.0,no,metropolitian,25.0,LUDH,16.11,2,12,Friday,0,10.0,18.0,evening
DEHRES16DEL03 ,36.0,4.1,30.342509,78.061187,30.402509,78.121187,windy,medium,2,buffet,motorcycle,1.0,no,urban,34.0,DEH,8.81,13,2,Sunday,1,15.0,17.0,afternoon
INDORES13DEL01 ,24.0,4.8,22.745049,75.892471,22.855049,76.002471,sunny,jam,1,meal,electric_scooter,0.0,no,metropolitian,14.0,INDO,16.64,3,2,Thursday,0,15.0,22.0,night
CHENRES07DEL02 ,20.0,4.8,13.081878,80.248519,13.101878,80.268519,cloudy,low,1,snack,scooter,1.0,no,metropolitian,15.0,CHEN,3.1,3,11,Thursday,0,15.0,9.0,morning
PUNERES13DEL02 ,37.0,4.0,18.56245,73.916619,18.64245,73.996619,cloudy,low,3,meal,motorcycle,2.0,no,metropolitian,35.0,PUNE,12.26,14,3,Monday,0,10.0,23.0,night
RANCHIRES17DEL01 ,31.0,5.0,23.374878,85.335739,23.384878,85.345739,sunny,low,2,drinks,scooter,1.0,no,urban,13.0,RANCHI,1.51,3,9,Saturday,1,10.0,10.0,morning
HYDRES11DEL02 ,24.0,4.5,17.430448,78.418213,17.510448,78.498213,cloudy,jam,1,buffet,scooter,0.0,no,metropolitian,30.0,HYD,12.29,25,3,Friday,0,15.0,21.0,evening
PUNERES03DEL01 ,25.0,4.3,18.554382,73.798206,18.564382,73.808206,sandstorms,low,3,snack,motorcycle,1.0,no,metropolitian,25.0,PUNE,1.53,28,3,Monday,0,15.0,9.0,morning
INDORES17DEL02 ,24.0,4.9,22.761226,75.887522,22.811226,75.937522,stormy,low,2,meal,scooter,0.0,no,,11.0,INDO,7.56,15,3,Tuesday,0,10.0,22.0,night
BANGRES07DEL02 ,20.0,4.8,12.978453,77.643685,12.998453,77.663685,cloudy,low,2,meal,motorcycle,1.0,no,urban,17.0,BANG,3.11,4,1,Tuesday,0,10.0,8.0,morning
PUNERES02DEL02 ,30.0,4.9,18.55144,73.804855,18.60144,73.854855,cloudy,low,1,snack,scooter,1.0,no,urban,15.0,PUNE,7.66,4,5,Wednesday,0,15.0,23.0,night
MUMRES13DEL02 ,,,19.178321,72.834715,19.308321,72.964715,sandstorms,jam,3,meal,motorcycle,1.0,no,metropolitian,31.0,MUM,19.88,3,12,Saturday,1,,,
ALHRES17DEL01 ,38.0,3.6,25.45235,81.841889,25.56235,81.951889,sandstorms,medium,1,drinks,motorcycle,1.0,no,urban,31.0,ALH,16.48,18,2,Friday,0,5.0,18.0,evening
PUNERES20DEL02 ,38.0,4.3,18.592718,73.773572,18.642718,73.823572,windy,jam,2,snack,scooter,1.0,no,metropolitian,34.0,PUNE,7.66,4,1,Tuesday,0,10.0,20.0,evening
MYSRES16DEL03 ,24.0,4.3,12.316967,76.603067,12.376967,76.663067,sandstorms,jam,3,snack,motorcycle,0.0,no,metropolitian,31.0,MYS,9.33,13,3,Sunday,1,5.0,20.0,evening
BANGRES01DEL02 ,32.0,4.6,12.933284,77.615428,13.013284,77.695428,fog,jam,3,buffet,motorcycle,1.0,yes,metropolitian,43.0,BANG,12.42,31,3,Thursday,0,10.0,19.0,evening
MYSRES13DEL02 ,22.0,4.5,12.310972,76.659264,12.390972,76.739264,fog,jam,3,snack,motorcycle,1.0,no,metropolitian,47.0,MYS,12.44,3,10,Monday,0,15.0,20.0,evening
JAPRES12DEL01 ,35.0,4.6,26.902908,75.792934,27.012908,75.902934,fog,jam,3,snack,motorcycle,1.0,yes,semi-urban,47.0,JAP,16.39,31,3,Thursday,0,5.0,21.0,evening
KOLRES08DEL01 ,33.0,4.1,22.53796,88.349843,22.57796,88.389843,stormy,medium,3,snack,motorcycle,1.0,no,metropolitian,34.0,KOL,6.05,15,2,Tuesday,0,5.0,16.0,afternoon
PUNERES010DEL01 ,25.0,4.8,18.539299,73.897902,18.609299,73.967902,stormy,medium,1,buffet,scooter,1.0,no,metropolitian,24.0,PUNE,10.72,18,3,Friday,0,15.0,18.0,evening
MUMRES01DEL01 ,38.0,4.8,19.12663,72.829976,19.13663,72.839976,sandstorms,low,2,snack,scooter,1.0,no,metropolitian,24.0,MUM,1.53,24,3,Thursday,0,5.0,8.0,morning
KOCRES13DEL02 ,23.0,4.8,9.991703,76.293136,10.071703,76.373136,stormy,medium,2,buffet,scooter,1.0,no,metropolitian,19.0,KOC,12.48,16,2,Wednesday,0,5.0,18.0,evening
MUMRES010DEL02 ,32.0,4.1,19.003517,72.82765,19.083517,72.90765,cloudy,low,2,buffet,motorcycle,0.0,no,metropolitian,33.0,MUM,12.24,18,3,Friday,0,5.0,23.0,night
VADRES02DEL01 ,21.0,4.8,,,,,stormy,low,2,snack,scooter,1.0,,metropolitian,11.0,VAD,,31,3,Thursday,0,5.0,23.0,night
CHENRES01DEL02 ,24.0,4.8,13.005801,80.250744,13.055801,80.300744,fog,low,1,drinks,scooter,0.0,no,urban,11.0,CHEN,7.76,3,1,Monday,0,5.0,22.0,night
RANCHIRES05DEL03 ,32.0,4.1,23.355164,85.324097,23.415164,85.384097,stormy,jam,3,snack,motorcycle,1.0,no,metropolitian,49.0,RANCHI,9.06,3,11,Thursday,0,15.0,21.0,evening
BHPRES010DEL03 ,32.0,4.6,23.266261,77.379605,23.356261,77.469605,cloudy,medium,3,meal,motorcycle,3.0,no,metropolitian,45.0,BHP,13.59,14,2,Monday,0,5.0,17.0,afternoon
HYDRES12DEL03 ,25.0,4.8,17.429585,78.392621,17.519585,78.482621,windy,jam,2,drinks,motorcycle,0.0,no,urban,18.0,HYD,13.83,27,3,Sunday,1,15.0,20.0,evening
MYSRES14DEL01 ,34.0,3.5,,,,,fog,low,2,drinks,scooter,0.0,no,urban,39.0,MYS,,18,3,Friday,0,10.0,23.0,night
RANCHIRES010DEL01 ,35.0,4.8,23.354422,85.3329,23.364422,85.3429,cloudy,low,1,meal,electric_scooter,1.0,no,metropolitian,19.0,RANCHI,1.51,19,3,Saturday,1,10.0,10.0,morning
KOCRES11DEL03 ,33.0,5.0,10.006881,76.345397,10.096881,76.435397,stormy,low,2,drinks,motorcycle,1.0,no,,26.0,KOC,14.04,14,2,Monday,0,15.0,23.0,night
VADRES11DEL02 ,27.0,5.0,22.308096,73.167753,22.358096,73.217753,sunny,jam,1,meal,scooter,0.0,no,urban,16.0,VAD,7.57,13,3,Sunday,1,15.0,21.0,evening
COIMBRES14DEL01 ,28.0,4.5,11.003681,76.975525,11.073681,77.045525,cloudy,medium,1,buffet,electric_scooter,1.0,no,metropolitian,30.0,COIMB,10.91,27,3,Sunday,1,15.0,17.0,afternoon
SURRES17DEL03 ,39.0,4.9,21.149569,72.772697,21.239569,72.862697,cloudy,jam,1,drinks,scooter,0.0,no,metropolitian,49.0,SUR,13.68,3,2,Thursday,0,5.0,19.0,evening
PUNERES07DEL03 ,21.0,4.8,18.546947,73.900626,18.576947,73.930626,cloudy,jam,3,drinks,motorcycle,1.0,no,metropolitian,29.0,PUNE,4.6,3,11,Thursday,0,5.0,21.0,evening
RANCHIRES02DEL01 ,31.0,4.1,,,,,fog,high,2,snack,motorcycle,1.0,no,metropolitian,36.0,RANCHI,,21,3,Monday,0,10.0,11.0,morning
LUDHRES02DEL02 ,27.0,4.6,,,,,windy,low,2,meal,scooter,0.0,no,urban,16.0,LUDH,,15,2,Tuesday,0,10.0,9.0,morning
MYSRES010DEL02 ,32.0,5.0,12.321214,76.621094,12.371214,76.671094,fog,medium,2,buffet,motorcycle,1.0,no,urban,16.0,MYS,7.77,3,1,Monday,0,10.0,17.0,afternoon
BANGRES08DEL03 ,20.0,4.9,12.906229,77.596791,12.936229,77.626791,stormy,jam,3,buffet,motorcycle,0.0,no,metropolitian,19.0,BANG,4.66,3,5,Tuesday,0,15.0,20.0,evening
BHPRES19DEL02 ,31.0,4.6,,,,,sunny,high,1,drinks,electric_scooter,0.0,no,metropolitian,17.0,BHP,,15,2,Tuesday,0,10.0,11.0,morning
RANCHIRES09DEL03 ,28.0,4.6,23.351058,85.325731,23.411058,85.385731,sandstorms,jam,3,snack,motorcycle,1.0,no,metropolitian,23.0,RANCHI,9.06,4,1,Tuesday,0,5.0,20.0,evening
RANCHIRES20DEL02 ,25.0,4.6,23.39925,85.390464,23.52925,85.520464,sandstorms,jam,3,drinks,motorcycle,1.0,no,metropolitian,31.0,RANCHI,19.62,3,6,Friday,0,10.0,19.0,evening
BANGRES11DEL03 ,22.0,4.7,12.934365,77.616155,12.964365,77.646155,sunny,low,3,snack,motorcycle,0.0,,metropolitian,10.0,BANG,4.66,3,9,Saturday,1,10.0,22.0,night
JAPRES15DEL01 ,24.0,4.9,26.891191,75.802083,26.961191,75.872083,cloudy,low,1,snack,motorcycle,0.0,no,metropolitian,21.0,JAP,10.43,3,12,Saturday,1,10.0,22.0,night
JAPRES16DEL03 ,31.0,4.9,26.849596,75.800512,26.879596,75.830512,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,22.0,JAP,4.47,21,3,Monday,0,5.0,23.0,night
HYDRES12DEL03 ,30.0,5.0,17.429585,78.392621,17.519585,78.482621,cloudy,jam,2,drinks,motorcycle,3.0,no,metropolitian,48.0,HYD,13.83,18,3,Friday,0,5.0,19.0,evening
RANCHIRES16DEL03 ,38.0,4.7,23.371292,85.327872,23.461292,85.417872,fog,jam,2,snack,scooter,1.0,yes,metropolitian,43.0,RANCHI,13.58,14,3,Monday,0,15.0,19.0,evening
KNPRES010DEL03 ,20.0,4.8,26.47775,80.351569,26.53775,80.411569,sunny,medium,2,drinks,motorcycle,0.0,no,metropolitian,12.0,KNP,8.95,13,2,Sunday,1,5.0,17.0,afternoon
SURRES19DEL01 ,35.0,4.9,21.149669,72.772629,21.189669,72.812629,stormy,high,3,meal,motorcycle,1.0,no,metropolitian,34.0,SUR,6.08,17,3,Thursday,0,10.0,13.0,afternoon
PUNERES14DEL01 ,31.0,4.8,18.516216,73.842527,18.626216,73.952527,cloudy,jam,1,meal,scooter,1.0,no,metropolitian,36.0,PUNE,16.85,31,3,Thursday,0,15.0,21.0,evening
BANGRES12DEL01 ,36.0,4.2,12.939496,77.625999,12.949496,77.635999,windy,low,3,drinks,motorcycle,0.0,no,metropolitian,30.0,BANG,1.55,13,3,Sunday,1,15.0,9.0,morning
RANCHIRES03DEL01 ,33.0,4.9,,,,,sunny,low,3,snack,motorcycle,1.0,no,metropolitian,22.0,RANCHI,,28,3,Monday,0,5.0,8.0,morning
MUMRES02DEL03 ,26.0,4.2,19.221315,72.862381,19.251315,72.892381,windy,low,3,drinks,motorcycle,0.0,no,urban,20.0,MUM,4.59,3,3,Thursday,0,5.0,23.0,night
PUNERES18DEL01 ,21.0,4.9,18.593481,73.785901,18.703481,73.895901,windy,jam,3,meal,motorcycle,0.0,no,metropolitian,29.0,PUNE,16.85,20,3,Sunday,1,10.0,19.0,evening
VADRES02DEL03 ,38.0,4.4,,,,,stormy,low,3,snack,motorcycle,1.0,no,metropolitian,25.0,VAD,,4,1,Tuesday,0,15.0,22.0,night
BHPRES07DEL03 ,38.0,4.6,,,,,sandstorms,medium,2,buffet,scooter,1.0,no,metropolitian,29.0,BHP,,15,2,Tuesday,0,10.0,18.0,evening
BHPRES01DEL01 ,22.0,4.5,23.211529,77.419399,23.251529,77.459399,cloudy,medium,3,meal,motorcycle,0.0,no,metropolitian,25.0,BHP,6.04,15,2,Tuesday,0,15.0,16.0,afternoon
COIMBRES14DEL02 ,30.0,4.3,11.003681,76.975525,11.133681,77.105525,windy,jam,1,snack,motorcycle,2.0,no,metropolitian,43.0,COIMB,20.25,3,12,Saturday,1,15.0,20.0,evening
CHENRES08DEL01 ,24.0,4.8,13.022394,80.242439,13.132394,80.352439,sandstorms,medium,2,snack,motorcycle,1.0,no,metropolitian,16.0,CHEN,17.08,4,2,Friday,0,5.0,19.0,evening
MYSRES12DEL02 ,21.0,4.2,12.284747,76.625861,12.414747,76.755861,stormy,medium,3,snack,motorcycle,1.0,no,metropolitian,31.0,MYS,20.21,3,2,Thursday,0,5.0,17.0,afternoon
SURRES16DEL01 ,,,21.160437,72.774209,21.170437,72.784209,sunny,low,1,drinks,electric_scooter,0.0,no,urban,11.0,SUR,1.52,3,1,Monday,0,5.0,9.0,morning
GOARES14DEL03 ,20.0,4.7,15.157944,73.950889,15.217944,74.010889,cloudy,low,2,snack,motorcycle,0.0,no,urban,11.0,GOA,9.27,2,11,Wednesday,0,10.0,22.0,night
MUMRES04DEL03 ,22.0,4.8,19.254567,72.848923,19.284567,72.878923,sandstorms,jam,3,meal,motorcycle,1.0,no,metropolitian,20.0,MUM,4.59,28,3,Monday,0,15.0,21.0,evening
COIMBRES03DEL01 ,38.0,4.8,11.025083,77.015393,11.065083,77.055393,stormy,medium,3,buffet,motorcycle,0.0,no,metropolitian,26.0,COIMB,6.23,17,3,Thursday,0,5.0,16.0,afternoon
BANGRES010DEL03 ,20.0,4.9,12.933298,77.614293,12.993298,77.674293,fog,low,1,drinks,scooter,0.0,no,urban,17.0,BANG,9.32,4,1,Tuesday,0,15.0,0.0,
VADRES02DEL01 ,28.0,4.7,,,,,windy,low,1,snack,motorcycle,0.0,no,metropolitian,11.0,VAD,,4,3,Friday,0,15.0,9.0,morning
SURRES17DEL03 ,26.0,4.7,21.149569,72.772697,21.179569,72.802697,sandstorms,low,1,buffet,scooter,1.0,no,metropolitian,16.0,SUR,4.56,3,9,Saturday,1,5.0,22.0,night
COIMBRES010DEL01 ,33.0,4.2,11.003008,76.97544,11.073009,77.04544,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,36.0,COIMB,10.91,3,12,Saturday,1,5.0,21.0,evening
MUMRES15DEL01 ,24.0,4.2,19.176269,72.836721,19.246269,72.906721,sandstorms,jam,3,drinks,motorcycle,0.0,no,metropolitian,31.0,MUM,10.71,4,4,Monday,0,15.0,19.0,evening
COIMBRES20DEL01 ,30.0,4.7,10.994136,76.963303,11.004136,76.973303,stormy,low,2,drinks,scooter,1.0,no,metropolitian,24.0,COIMB,1.56,4,3,Friday,0,5.0,10.0,morning
HYDRES12DEL02 ,34.0,4.3,17.429585,78.392621,17.479585,78.442621,windy,medium,1,drinks,scooter,1.0,no,metropolitian,32.0,HYD,7.68,3,11,Thursday,0,15.0,18.0,evening
PUNERES18DEL03 ,25.0,4.8,18.593481,73.785901,18.683481,73.875901,stormy,medium,1,drinks,motorcycle,1.0,no,metropolitian,28.0,PUNE,13.79,27,3,Sunday,1,10.0,17.0,afternoon
VADRES010DEL03 ,30.0,4.8,22.310329,73.169083,22.370329,73.229083,fog,jam,1,snack,scooter,1.0,no,metropolitian,35.0,VAD,9.09,4,5,Wednesday,0,5.0,20.0,evening
HYDRES19DEL02 ,27.0,4.5,17.458998,78.500366,17.538998,78.580366,stormy,jam,2,meal,motorcycle,0.0,no,urban,22.0,HYD,12.29,25,3,Friday,0,10.0,20.0,evening
HYDRES15DEL02 ,39.0,4.9,17.45971,78.368855,17.53971,78.448855,stormy,low,2,meal,scooter,1.0,no,,23.0,HYD,12.29,3,8,Wednesday,0,15.0,22.0,night
LUDHRES14DEL01 ,21.0,4.7,30.892978,75.821847,30.902978,75.831847,sunny,low,2,meal,scooter,1.0,no,urban,22.0,LUDH,1.47,2,11,Wednesday,0,10.0,8.0,morning
HYDRES07DEL02 ,21.0,4.9,17.424114,78.347554,17.504114,78.427554,stormy,jam,2,drinks,scooter,1.0,no,metropolitian,27.0,HYD,12.29,4,6,Saturday,1,15.0,19.0,evening
PUNERES16DEL03 ,36.0,4.2,18.536718,73.830327,18.566719,73.860327,windy,low,3,snack,motorcycle,,no,urban,31.0,PUNE,4.6,13,3,Sunday,1,15.0,22.0,night
CHENRES13DEL01 ,29.0,4.8,13.027018,80.254791,13.097018,80.324791,fog,low,2,meal,scooter,1.0,no,metropolitian,24.0,CHEN,10.87,3,6,Friday,0,5.0,23.0,night
BANGRES12DEL03 ,35.0,4.7,12.939496,77.625999,12.999496,77.685999,windy,low,2,meal,motorcycle,0.0,no,metropolitian,27.0,BANG,9.32,4,1,Tuesday,0,5.0,23.0,night
DEHRES19DEL03 ,27.0,4.4,30.372202,78.077151,30.402202,78.107151,stormy,low,3,meal,motorcycle,1.0,no,metropolitian,21.0,DEH,4.41,15,2,Tuesday,0,15.0,23.0,night
SURRES08DEL02 ,38.0,4.0,21.173343,72.792731,21.193343,72.812731,windy,low,3,meal,motorcycle,1.0,no,metropolitian,27.0,SUR,3.04,3,9,Saturday,1,5.0,9.0,morning
BHPRES13DEL03 ,23.0,4.8,23.230791,77.43702,23.260791,77.46702,windy,medium,1,buffet,motorcycle,0.0,no,metropolitian,22.0,BHP,4.53,2,11,Wednesday,0,10.0,18.0,evening
JAPRES14DEL02 ,36.0,4.8,26.88842,75.800689,26.93842,75.850689,windy,low,2,buffet,motorcycle,1.0,no,metropolitian,26.0,JAP,7.45,3,1,Monday,0,5.0,22.0,night
CHENRES09DEL02 ,30.0,4.3,13.044694,80.26147,13.174694,80.39147,fog,jam,1,snack,motorcycle,3.0,no,urban,49.0,CHEN,20.18,3,6,Friday,0,5.0,21.0,evening
BANGRES12DEL03 ,38.0,4.4,12.939496,77.625999,12.999496,77.685999,sandstorms,jam,1,snack,scooter,1.0,no,metropolitian,31.0,BANG,9.32,21,3,Monday,0,5.0,21.0,evening
CHENRES19DEL03 ,30.0,4.9,12.986047,80.218114,13.016047,80.248114,cloudy,medium,2,buffet,motorcycle,0.0,no,metropolitian,15.0,CHEN,4.66,15,3,Tuesday,0,15.0,17.0,afternoon
SURRES18DEL02 ,28.0,4.3,21.149834,72.778666,21.229834,72.858666,cloudy,jam,2,drinks,motorcycle,2.0,no,metropolitian,35.0,SUR,12.16,31,3,Thursday,0,5.0,21.0,evening
